;userId;jobId;rating
10314;6183c825f691c71d402c47ae;Directores de departamentos de contabilidad;60.0
10315;6183c825f691c71d402c47ae;Empleados contables, administrativos y otros empleados de oficina;23.0
10316;6183c82ff691c71d402c47b2;Coordinadores;10.0
10317;6183c834f691c71d402c47b4;Directores comerciales y de ventas;14.0
10318;6183c834f691c71d402c47b4;Emprendedores;98.0
10319;6183c834f691c71d402c47b4;Investigadores;24.0
10320;6183c83af691c71d402c47b8;Emprendedores;61.0
10321;6183c843f691c71d402c47bc;Emprendedores;176.0
10322;6183c849f691c71d402c47c2;Analistas de gestión y organización;11.0
10323;6183c849f691c71d402c47c2;Asistentes de dirección y administrativos;12.0
10324;6183c849f691c71d402c47c2;Emprendedores;112.0
10325;6183c849f691c71d402c47c2;Escritores, periodistas y lingüistas;22.0
10326;6183c849f691c71d402c47c2;Ingenieros;79.0
10327;6183c84af691c71d402c47c4;Emprendedores;147.0
10328;6183c84ef691c71d402c47ca;Directores financieros;6.0
10329;6183c84ef691c71d402c47ca;Directores generales y presidentes ejecutivos;114.0
10330;6183c852f691c71d402c47cc;Especialistas en marketing digital;99.0
10331;6183c856f691c71d402c47d0;Organizadores de conferencias y eventos;9.0
10332;6183c859f691c71d402c47d2;Emprendedores;338.0
10333;6183c85ef691c71d402c47d4;Directores de recursos humanos;97.0
10334;6183c85ef691c71d402c47d4;Técnicos de recursos humanos;248.0
10335;6183c862f691c71d402c47d6;Analistas, programadores y diseñadores Web y multimedia;182.0
10336;6183c862f691c71d402c47d6;Emprendedores;103.0
10337;6183c862f691c71d402c47d6;Escritores, periodistas y lingüistas;6.0
10338;6183c862f691c71d402c47d6;Marketing managers;5.0
10339;6183c864f691c71d402c47d8;Directores de publicidad y relaciones públicas;16.0
10340;6183c864f691c71d402c47d8;Directores generales y presidentes ejecutivos;79.0
10341;6183c864f691c71d402c47d8;Emprendedores;20.0
10342;6183c866f691c71d402c47da;Coordinadores;21.0
10343;6183c868f691c71d402c47dc;Directores de producción y operaciones;69.0
10344;6183c868f691c71d402c47dc;Managers;91.0
10345;6183c86bf691c71d402c47de;Analistas de gestión y organización;12.0
10346;6183c86bf691c71d402c47de;Analistas y diseñadores de software;95.0
10347;6183c86cf691c71d402c47e0;Asociados;80.0
10348;6183c86ef691c71d402c47e2;Analistas, programadores y diseñadores Web y multimedia;163.0
10349;6183c86ef691c71d402c47e2;Empleados contables, administrativos y otros empleados de oficina;58.0
10350;6183c86ef691c71d402c47e2;Escritores, periodistas y lingüistas;95.0
10351;6183c871f691c71d402c47e6;Analistas de gestión y organización;38.0
10352;6183c87ef691c71d402c47ec;Analistas de gestión y organización;26.0
10353;6183c87ef691c71d402c47ec;Directores generales y presidentes ejecutivos;73.0
10354;6183c87ef691c71d402c47ec;Managers;184.0
10355;6183c885f691c71d402c47ee;Directores de producción y operaciones;27.0
10356;6183c885f691c71d402c47f0;Directores de producción y operaciones;17.0
10357;6183c885f691c71d402c47f0;Directores generales y presidentes ejecutivos;26.0
10358;6183c885f691c71d402c47f0;Emprendedores;80.0
10359;6183c885f691c71d402c47f0;Managers;29.0
10360;6183c889f691c71d402c47f2;Asistentes de dirección y administrativos;39.0
10361;6183c88cf691c71d402c47f4;Analistas de gestión y organización;81.0
10362;6183c88cf691c71d402c47f4;Directores financieros;62.0
10363;6183c88cf691c71d402c47f4;Directores generales y presidentes ejecutivos;53.0
10364;6183c891f691c71d402c47f6;Artistas;420.0
10365;6183c891f691c71d402c47f6;Consultores y coaching;331.0
10366;6183c891f691c71d402c47f6;Directores de producción y operaciones;239.0
10367;6183c894f691c71d402c47f8;Directores de publicidad y relaciones públicas;530.0
10368;6183c894f691c71d402c47f8;Directores generales y presidentes ejecutivos;92.0
10369;6183c898f691c71d402c47fa;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);100.0
10370;6183c898f691c71d402c47fa;Investigadores;23.0
10371;6183c89ef691c71d402c4802;Asociados;12.0
10372;6183c89ef691c71d402c4802;Coordinadores;11.0
10373;6183c89ef691c71d402c4802;Directores comerciales y de ventas;8.0
10374;6183c89ef691c71d402c4802;Directores de publicidad y relaciones públicas;9.0
10375;6183c89ef691c71d402c4802;Especialistas en marketing digital;15.0
10376;6183c89ef691c71d402c4802;Ingenieros;37.0
10377;6183c89ef691c71d402c4802;Profesores;15.0
10378;6183c8a1f691c71d402c4804;Emprendedores;37.0
10379;6183c8a2f691c71d402c4806;Coordinadores;71.0
10380;6183c8a2f691c71d402c4806;Project Managers;13.0
10381;6183c8a3f691c71d402c480a;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);93.0
10382;6183c8a6f691c71d402c480c;Jubilados;24.0
10383;6183c8a9f691c71d402c4810;Empleados contables, administrativos y otros empleados de oficina;6.0
10384;6183c8a9f691c71d402c4810;Empleados de logística y transporte de pasajeros y mercancías;49.0
10385;6183c8abf691c71d402c4812;Arquitectos, urbanistas e ingenieros geógrafos;65.0
10386;6183c8abf691c71d402c4812;Diseñadores gráficos y multimedia;4.0
10387;6183c8abf691c71d402c4812;Project Managers;16.0
10388;6183c8b2f691c71d402c4816;Analistas digitales;19.0
10389;6183c8b6f691c71d402c481a;Managers;90.0
10390;6183c8b6f691c71d402c481a;Project Managers;30.0
10391;6183c8b9f691c71d402c481c;Asociados;22.0
10392;6183c8baf691c71d402c481e;Analistas y diseñadores de software;14.0
10393;6183c8baf691c71d402c481e;Analistas, programadores y diseñadores Web y multimedia;115.0
10394;6183c8baf691c71d402c481e;Directores de publicidad y relaciones públicas;11.0
10395;6183c8baf691c71d402c4820;Analistas digitales;73.0
10396;6183c8baf691c71d402c4820;Real estates;2.0
10397;6183c8bcf691c71d402c4822;Analistas y diseñadores de software;13.0
10398;6183c8bcf691c71d402c4822;Asesores financieros y de inversiones;32.0
10399;6183c8bcf691c71d402c4822;Emprendedores;46.0
10400;6183c8bcf691c71d402c4822;Responsables de producto;14.0
10401;6183c8e7f691c71d402c482a;Directores financieros;73.0
10402;6183c8eff691c71d402c482c;Analistas, programadores y diseñadores Web y multimedia;56.0
10403;6183c8eff691c71d402c482c;Directores de publicidad y relaciones públicas;96.0
10404;6183c8f6f691c71d402c4832;Emprendedores;190.0
10405;6183c8f6f691c71d402c4832;Managers;46.0
10406;6183c8f7f691c71d402c4836;Analistas, programadores y diseñadores Web y multimedia;138.0
10407;6183c924f691c71d402c4840;Analistas y diseñadores de software;41.0
10408;6183c924f691c71d402c4840;Analistas, programadores y diseñadores Web y multimedia;2.0
10409;6183c924f691c71d402c4840;Biólogos;29.0
10410;6183c924f691c71d402c4840;Camareros, bármanes y asimilados;52.0
10411;6183c927f691c71d402c4842;Analistas digitales;79.0
10412;6183c927f691c71d402c4842;Investigadores;61.0
10413;6183c92af691c71d402c4844;Asistentes de dirección y administrativos;224.0
10414;6183c92af691c71d402c4844;Coordinadores;35.0
10415;6183c930f691c71d402c4848;Analistas de gestión y organización;209.0
10416;6183c930f691c71d402c4848;Directores de publicidad y relaciones públicas;16.0
10417;6183c930f691c71d402c4848;Directores generales y presidentes ejecutivos;61.0
10418;6183c934f691c71d402c484a;Emprendedores;108.0
10419;6183c935f691c71d402c484c;Asesores financieros y en inversiones;57.0
10420;6183c935f691c71d402c484c;Emprendedores;196.0
10421;6183c942f691c71d402c4850;Analistas de gestión y organización;4.0
10422;6183c942f691c71d402c4850;Reclutadores;34.0
10423;6183c945f691c71d402c4852;Asistentes de dirección y administrativos;12.0
10424;6183c945f691c71d402c4852;Emprendedores;62.0
10425;6183c945f691c71d402c4852;Organizadores de conferencias y eventos;86.0
10426;6183c945f691c71d402c4852;Responsables de producto;51.0
10427;6183c948f691c71d402c4854;Directores de publicidad y relaciones públicas;9.0
10428;6183c948f691c71d402c4854;Emprendedores;36.0
10429;6183c948f691c71d402c4854;coordinadores;3.0
10430;6183c949f691c71d402c4856;Artistas;167.0
10431;6183c949f691c71d402c4856;Directores comerciales y de ventas;5.0
10432;6183c949f691c71d402c4856;Directores de cine, de teatro y afines;45.0
10433;6183c949f691c71d402c4856;Directores generales y presidentes ejecutivos;159.0
10434;6183c949f691c71d402c4856;Emprendedores;171.0
10435;6183c949f691c71d402c4856;Prácticas, becarios e internos;11.0
10436;6183c94ff691c71d402c4858;Asistentes de dirección y administrativos;19.0
10437;6183c94ff691c71d402c4858;Managers;90.0
10438;6183c951f691c71d402c485a;Emprendedores;162.0
10439;6183c959f691c71d402c485c;Analistas de gestión y organización;8.0
10440;6183c959f691c71d402c485c;Emprendedores;99.0
10441;6183c95bf691c71d402c4860;Empleados contables, administrativos y otros empleados de oficina;24.0
10442;6183c95bf691c71d402c4860;Emprendedores;56.0
10443;6183c95bf691c71d402c4860;Project Managers;23.0
10444;6183c968f691c71d402c4866;Directores de producción y operaciones;19.0
10445;6183c968f691c71d402c4866;Managers;57.0
10446;6183c969f691c71d402c4868;Asociados;15.0
10447;6183c96df691c71d402c486a;Asociados;23.0
10448;6183c96df691c71d402c486a;Consultores de publicidad;8.0
10449;6183c96df691c71d402c486a;Emprendedores;182.0
10450;6183c974f691c71d402c486e;Emprendedores;110.0
10451;6183c977f691c71d402c4870;Directores de producción y operaciones;90.0
10452;6183c977f691c71d402c4870;Project Managers;71.0
10453;6183c98df691c71d402c4872;Directores generales y presidentes ejecutivos;216.0
10454;6183c990f691c71d402c4874;Emprendedores;110.0
10455;6183c996f691c71d402c4878;Empleados de logística y transporte de pasajeros y mercancías;27.0
10456;6183c996f691c71d402c4878;Investigadores;1.0
10457;6183c996f691c71d402c4878;coordinadores;9.0
10458;6183c99df691c71d402c487a;Atletas y deportistas;86.0
10459;6183c99df691c71d402c487a;Directores de departamentos de contabilidad;30.0
10460;6183c99ff691c71d402c487c;Directores de publicidad y relaciones públicas;24.0
10461;6183c9a7f691c71d402c4884;Directores de departamentos de contabilidad;302.0
10462;6183c9baf691c71d402c488e;Coordinadores;14.0
10463;6183c9baf691c71d402c488e;Directores comerciales y de ventas;16.0
10464;6183c9baf691c71d402c488e;coordinadores;24.0
10465;6183c9c5f691c71d402c4898;Asistentes de dirección y administrativos;62.0
10466;6183c9c5f691c71d402c4898;Coordinadores;43.0
10467;6183c9c5f691c71d402c4898;Project Managers;7.0
10468;6183c9c6f691c71d402c489a;Consultores de publicidad;15.0
10469;6183c9c6f691c71d402c489a;Profesores;24.0
10470;6183c9c6f691c71d402c489c;Directores generales y presidentes ejecutivos;307.0
10471;6183c9caf691c71d402c48a0;Oficiales, operarios y artesanos;238.0
10472;6183c9d9f691c71d402c48a2;Managers;201.0
10473;6183c9ddf691c71d402c48a4;Coordinadores;366.0
10474;6183c9ddf691c71d402c48a4;Directores generales y presidentes ejecutivos;74.0
10475;6183c9e3f691c71d402c48a8;Directores generales y presidentes ejecutivos;318.0
10476;6183c9edf691c71d402c48ae;Directores de publicidad y relaciones públicas;18.0
10477;6183c9edf691c71d402c48ae;Empleados de logística y transporte de pasajeros y mercancías;20.0
10478;6183c9edf691c71d402c48ae;Emprendedores;126.0
10479;6183ca00f691c71d402c48b8;Prácticas, becarios e internos;35.0
10480;6183ca00f691c71d402c48ba;Asistentes de dirección y administrativos;120.0
10481;6183ca02f691c71d402c48bc;Asesores financieros y en inversiones;66.0
10482;6183ca02f691c71d402c48bc;Controladores financieros y comerciales ;192.0
10483;6183ca02f691c71d402c48bc;Especialistas en contabilidad;24.0
10484;6183ca09f691c71d402c48c2;Responsables de ingeniería;237.0
10485;6183ca0ef691c71d402c48c4;Directores generales y presidentes ejecutivos;106.0
10486;6183ca14f691c71d402c48c8;Directores de departamentos de contabilidad;90.0
10487;6183ca14f691c71d402c48c8;Especialistas en contabilidad;25.0
10488;6183ca14f691c71d402c48c8;Técnicos de recursos humanos;195.0
10489;6183ca1ff691c71d402c48cc;Diseñadores gráficos y multimedia;23.0
10490;6183ca1ff691c71d402c48cc;Emprendedores;561.0
10491;6183ca1ff691c71d402c48cc;Profesores;173.0
10492;6183ca23f691c71d402c48ce;Emprendedores;24.0
10493;6183ca2bf691c71d402c48d4;Directores generales y presidentes ejecutivos;7.0
10494;6183ca2df691c71d402c48d6;Analistas digitales;24.0
10495;6183ca2df691c71d402c48d6;Profesionales de enfermería y partería;43.0
10496;6183ca3af691c71d402c48e4;Directores de publicidad y relaciones públicas;244.0
10497;6183ca3cf691c71d402c48e6;Directores y gerentes;576.0
10498;6183ca3ef691c71d402c48e8;Directores generales y presidentes ejecutivos;483.0
10499;6183ca41f691c71d402c48ec;Jubilados;369.0
10500;6183ca44f691c71d402c48ee;Directores generales y presidentes ejecutivos;455.0
10501;6183ca44f691c71d402c48f0;Directores generales y presidentes ejecutivos;383.0
10502;6183ca53f691c71d402c48fc;Organizadores de conferencias y eventos;175.0
10503;6183ca53f691c71d402c48fc;Project Managers;104.0
10504;6183ca56f691c71d402c48fe;Emprendedores;26.0
10505;6183ca59f691c71d402c4900;Jueces, magistrados, abogados y fiscales;47.0
10506;6183ca61f691c71d402c4906;Directores de producción y operaciones;564.0
10507;6183ca61f691c71d402c4906;Emprendedores;546.0
10508;6183ca6ef691c71d402c490e;Jubilados;96.0
10509;6183ca6ef691c71d402c490e;Policías;75.0
10510;6183ca6ff691c71d402c4910;Directores y gerentes;116.0
10511;6183ca72f691c71d402c4912;Managers;152.0
10512;6183ca72f691c71d402c4912;Técnicos de recursos humanos;71.0
10513;6183ca7cf691c71d402c491a;Coordinadores;41.0
10514;6183ca7cf691c71d402c491a;Directores generales y presidentes ejecutivos;167.0
10515;6183ca7cf691c71d402c491a;Emprendedores;3.0
10516;6183ca9df691c71d402c491e;Emprendedores;75.0
10517;6183caa7f691c71d402c4924;Directores de departamentos de contabilidad;198.0
10518;6183caa7f691c71d402c4924;Emprendedores;314.0
10519;6183caabf691c71d402c4926;Directores y gerentes;108.0
10520;6183caabf691c71d402c4926;Responsables de producto;86.0
10521;6183caaff691c71d402c4928;Coordinadores;47.0
10522;6183caaff691c71d402c4928;Profesores;57.0
10523;6183caaff691c71d402c492a;Asistentes de dirección y administrativos;32.0
10524;6183caaff691c71d402c492a;Coordinadores;17.0
10525;6183caaff691c71d402c492a;Directores de departamentos de contabilidad;3.0
10526;6183caaff691c71d402c492a;Emprendedores;14.0
10527;6183caaff691c71d402c492a;Organizadores de conferencias y eventos;50.0
10528;6183cabdf691c71d402c492c;Directores generales y presidentes ejecutivos;131.0
10529;6183cabdf691c71d402c492c;Real estates;26.0
10530;6183cac0f691c71d402c492e;Coordinadores;108.0
10531;6183cac0f691c71d402c492e;Directores generales y presidentes ejecutivos;194.0
10532;6183cac8f691c71d402c4934;Directores generales y presidentes ejecutivos;350.0
10533;6183cad0f691c71d402c4936;Emprendedores;309.0
10534;6183cad6f691c71d402c493a;Directores generales y presidentes ejecutivos;221.0
10535;6183cadff691c71d402c4940;Fotógrafos;173.0
10536;6183cae3f691c71d402c4942;Community Manager;40.0
10537;6183cae3f691c71d402c4942;Organizadores de conferencias y eventos;48.0
10538;6183cae3f691c71d402c4942;Responsables de comunicación;73.0
10539;6183caf5f691c71d402c4950;Camareros, bármanes y asimilados;48.0
10540;6183caf5f691c71d402c4950;Especialistas en contabilidad;200.0
10541;6183caf9f691c71d402c4952;Analistas de gestión y organización;131.0
10542;6183caf9f691c71d402c4952;Empleados contables, administrativos y otros empleados de oficina;36.0
10543;6183cb01f691c71d402c4956;coordinadores;91.0
10544;6183cb04f691c71d402c4958;Asociados;23.0
10545;6183cb04f691c71d402c4958;Directores generales y presidentes ejecutivos;29.0
10546;6183cb04f691c71d402c4958;Emprendedores;48.0
10547;6183cb04f691c71d402c4958;Escritores, periodistas y lingüistas;246.0
10548;6183cb09f691c71d402c495a;Directores generales y presidentes ejecutivos;251.0
10549;6183cb0bf691c71d402c495c;Directores de publicidad y relaciones públicas;34.0
10550;6183cb0bf691c71d402c495c;Emprendedores;28.0
10551;6183cb0df691c71d402c495e;Asistentes de dirección y administrativos;20.0
10552;6183cb0df691c71d402c495e;Camareros, bármanes y asimilados;59.0
10553;6183cb0df691c71d402c495e;Prácticas, becarios e internos;7.0
10554;6183cb12f691c71d402c4960;Directores de publicidad y relaciones públicas;29.0
10555;6183cb12f691c71d402c4960;Investigadores;35.0
10556;6183cb12f691c71d402c4960;Responsables de comunicación;46.0
10557;6183cb16f691c71d402c4962;Asesores financieros y en inversiones;137.0
10558;6183cb16f691c71d402c4962;Real estates;112.0
10559;6183cb1ef691c71d402c4966;Analistas y diseñadores de software;34.0
10560;6183cb1ef691c71d402c4968;Analistas y diseñadores de software;19.0
10561;6183cb1ef691c71d402c4968;Analistas, programadores y diseñadores Web y multimedia;107.0
10562;6183cb1ef691c71d402c4968;Responsables de ingeniería;26.0
10563;6183cb23f691c71d402c496a;Directores generales y presidentes ejecutivos;20.0
10564;6183cb23f691c71d402c496a;Emprendedores;9.0
10565;6183cb29f691c71d402c496e;Directores generales y presidentes ejecutivos;328.0
10566;6183cb2ef691c71d402c4972;Directores financieros;153.0
10567;6183cb2ef691c71d402c4972;Directores generales y presidentes ejecutivos;89.0
10568;6183cb30f691c71d402c4974;Directores y gerentes;171.0
10569;6183cb30f691c71d402c4974;Ingenieros;91.0
10570;6183cb39f691c71d402c4978;Directores generales y presidentes ejecutivos;110.0
10571;6183cb39f691c71d402c4978;Emprendedores;98.0
10572;6183cb45f691c71d402c497e;Jubilados;9.0
10573;6183cb50f691c71d402c4982;Estudiantes de doctorado;9.0
10574;6183cb56f691c71d402c4984;Directores de producción y operaciones;67.0
10575;6183cb56f691c71d402c4984;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);7.0
10576;6183cb56f691c71d402c4984;Empleados de logística y transporte de pasajeros y mercancías;34.0
10577;6183cb56f691c71d402c4984;Project Managers;12.0
10578;6183cb66f691c71d402c498e;Directores generales y presidentes ejecutivos;47.0
10579;6183cb66f691c71d402c498e;Emprendedores;361.0
10580;6183cb7df691c71d402c499e;Directores comerciales y de ventas;8.0
10581;6183cb7df691c71d402c499e;Directores generales y presidentes ejecutivos;38.0
10582;6183cb7df691c71d402c499e;Emprendedores;26.0
10583;6183cb7ef691c71d402c49a0;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);47.0
10584;6183cb7ef691c71d402c49a0;Directores generales y presidentes ejecutivos;166.0
10585;6183cb7ef691c71d402c49a0;Emprendedores;276.0
10586;6183cb7ef691c71d402c49a0;Responsables de sistemas de tecnologías de la información;166.0
10587;6183cb81f691c71d402c49a2;Artistas;158.0
10588;6183cb89f691c71d402c49a8;Directores de producción y operaciones;62.0
10589;6183cb89f691c71d402c49a8;Directores generales y presidentes ejecutivos;3.0
10590;6183cb89f691c71d402c49a8;Empleados de centro de información y atención al cliente;35.0
10591;6183cb8ef691c71d402c49aa;Project Managers;174.0
10592;6183cb90f691c71d402c49ac;Directores generales y presidentes ejecutivos;59.0
10593;6183cb93f691c71d402c49ae;Directores de publicidad y relaciones públicas;38.0
10594;6183cb97f691c71d402c49b0;Asistentes de dirección y administrativos;26.0
10595;6183cb9bf691c71d402c49b2;Marketing managers;23.0
10596;6183cb9ff691c71d402c49b4;Ingenieros;7.0
10597;6183cb9ff691c71d402c49b4;Project Managers;99.0
10598;6183cba4f691c71d402c49ba;Analistas, programadores y diseñadores Web y multimedia;83.0
10599;6183cba4f691c71d402c49ba;Camareros, bármanes y asimilados;206.0
10600;6183cba4f691c71d402c49ba;Especialistas en marketing digital;38.0
10601;6183cbaaf691c71d402c49c0;Analistas de gestión y organización;40.0
10602;6183cbaaf691c71d402c49c0;Analistas digitales;19.0
10603;6183cbaaf691c71d402c49c0;Analistas y diseñadores de software;101.0
10604;6183cbaef691c71d402c49c4;Emprendedores;27.0
10605;6183cbaef691c71d402c49c4;Ingenieros;33.0
10606;6183cbb0f691c71d402c49c6;Empleados contables, administrativos y otros empleados de oficina;170.0
10607;6183cbc8f691c71d402c49d8;Directores de departamentos administrativos;448.0
10608;6183cbcef691c71d402c49da;Directores de recursos humanos;48.0
10609;6183cbcef691c71d402c49da;Técnicos de recursos humanos;110.0
10610;6183cbd0f691c71d402c49dc;Coordinadores;134.0
10611;6183cbd5f691c71d402c49e0;Técnicos de recursos humanos;102.0
10612;6183cbd9f691c71d402c49e2;Directores generales y presidentes ejecutivos;93.0
10613;6183cbddf691c71d402c49e4;Investigadores;15.0
10614;6183cbebf691c71d402c49f0;Asistentes de dirección y administrativos;299.0
10615;6183cbf5f691c71d402c49f6;Asistentes de dirección y administrativos;127.0
10616;6183cc15f691c71d402c49f8;Técnicos de recursos humanos;307.0
10617;6183cc19f691c71d402c49fa;Directores de recursos humanos;53.0
10618;6183cc19f691c71d402c49fa;Prácticas, becarios e internos;6.0
10619;6183cc19f691c71d402c49fa;Técnicos de recursos humanos;145.0
10620;6183cc1ef691c71d402c4a00;Project Managers;44.0
10621;6183cc20f691c71d402c4a02;Directores generales y presidentes ejecutivos;103.0
10622;6183cc25f691c71d402c4a04;Controladores financieros y comerciales ;203.0
10623;6183cc25f691c71d402c4a04;Directores de departamentos de contabilidad;31.0
10624;6183cc25f691c71d402c4a04;Directores financieros;51.0
10625;6183cc25f691c71d402c4a04;Managers;79.0
10626;6183cc2df691c71d402c4a0c;Analistas de gestión y organización;69.0
10627;6183cc2ef691c71d402c4a0e;Directores de cine, de teatro y afines;24.0
10628;6183cc37f691c71d402c4a14;Asistentes de dirección y administrativos;22.0
10629;6183cc37f691c71d402c4a14;Coordinadores;14.0
10630;6183cc37f691c71d402c4a14;Empleados contables, administrativos y otros empleados de oficina;27.0
10631;6183cc37f691c71d402c4a14;Reclutadores;7.0
10632;6183cc37f691c71d402c4a14;coordinadores;25.0
10633;6183cc3cf691c71d402c4a18;Emprendedores;35.0
10634;6183cc40f691c71d402c4a1a;Managers;399.0
10635;6183cc46f691c71d402c4a1e;Asistentes de dirección y administrativos;47.0
10636;6183cc46f691c71d402c4a1e;Managers;70.0
10637;6183cc4ef691c71d402c4a22;Directores de departamentos administrativos;149.0
10638;6183cc4ef691c71d402c4a22;Diseñadores de moda;103.0
10639;6183cc50f691c71d402c4a24;Directores generales y presidentes ejecutivos;362.0
10640;6183cc5bf691c71d402c4a2c;Analistas y diseñadores de software;35.0
10641;6183cc5bf691c71d402c4a2c;Bomberos;56.0
10642;6183cc5bf691c71d402c4a2c;Camareros, bármanes y asimilados;27.0
10643;6183cc5ef691c71d402c4a2e;Artistas;34.0
10644;6183cc5ef691c71d402c4a2e;Directores de operaciones;68.0
10645;6183cc5ef691c71d402c4a2e;Project Managers;99.0
10646;6183cc63f691c71d402c4a32;Asistentes de dirección y administrativos;78.0
10647;6183cc63f691c71d402c4a32;Coordinadores;203.0
10648;6183cc63f691c71d402c4a32;Directores generales y presidentes ejecutivos;35.0
10649;6183cc67f691c71d402c4a34;Camareros, bármanes y asimilados;58.0
10650;6183cc67f691c71d402c4a34;Directores de departamentos administrativos;52.0
10651;6183cc67f691c71d402c4a34;Managers;20.0
10652;6183cc67f691c71d402c4a36;Directores generales y presidentes ejecutivos;85.0
10653;6183cc71f691c71d402c4a38;Directores de departamentos de contabilidad;15.0
10654;6183cc71f691c71d402c4a38;Directores de publicidad y relaciones públicas;99.0
10655;6183cc76f691c71d402c4a3c;Coordinadores;115.0
10656;6183cc79f691c71d402c4a3e;Consultores y coaching;12.0
10657;6183cc79f691c71d402c4a3e;Project Managers;2.0
10658;6183cc7ff691c71d402c4a42;Asistentes de dirección y administrativos;76.0
10659;6183cc7ff691c71d402c4a42;Directores generales y presidentes ejecutivos;40.0
10660;6183cc84f691c71d402c4a44;Asistentes de dirección y administrativos;12.0
10661;6183cc84f691c71d402c4a44;Consultores y coaching;21.0
10662;6183cc84f691c71d402c4a44;Directores de producción y operaciones;53.0
10663;6183cc84f691c71d402c4a44;Responsables de producto;23.0
10664;6183cc88f691c71d402c4a46;Asistentes de dirección y administrativos;12.0
10665;6183cc88f691c71d402c4a46;Empleados contables, administrativos y otros empleados de oficina;11.0
10666;6183cc88f691c71d402c4a46;Reclutadores;89.0
10667;6183cc8af691c71d402c4a4a;Emprendedores;222.0
10668;6183cc8af691c71d402c4a4a;Profesores;103.0
10669;6183cc8df691c71d402c4a4c;Arquitectos, urbanistas e ingenieros geógrafos;237.0
10670;6183cc8df691c71d402c4a4c;Directores generales y presidentes ejecutivos;36.0
10671;6183cc92f691c71d402c4a50;Asistentes de dirección y administrativos;151.0
10672;6183cc99f691c71d402c4a58;Directores de producción y operaciones;174.0
10673;6183cc99f691c71d402c4a58;Técnicos de recursos humanos;69.0
10674;6183cc9af691c71d402c4a5a;Directores generales y presidentes ejecutivos;458.0
10675;6183cc9ef691c71d402c4a5c;Directores generales y presidentes ejecutivos;540.0
10676;6183cca3f691c71d402c4a60;Asistentes de dirección y administrativos;11.0
10677;6183cca3f691c71d402c4a60;Coordinadores;24.0
10678;6183cca3f691c71d402c4a60;Directores generales y presidentes ejecutivos;20.0
10679;6183cca3f691c71d402c4a60;Psicólogos;251.0
10680;6183cca8f691c71d402c4a64;Directores generales y presidentes ejecutivos;141.0
10681;6183ccaaf691c71d402c4a66;Controladores financieros y comerciales ;143.0
10682;6183ccaff691c71d402c4a6a;Directores de departamentos de contabilidad;129.0
10683;6183ccb3f691c71d402c4a6c;Profesores;94.0
10684;6183ccbaf691c71d402c4a72;Directores y gerentes;349.0
10685;6183ccbaf691c71d402c4a72;Jubilados;38.0
10686;6183ccbaf691c71d402c4a72;Profesores;23.0
10687;6183ccbef691c71d402c4a74;Asesores financieros y en inversiones;217.0
10688;6183ccc7f691c71d402c4a78;Directores de publicidad y relaciones públicas;43.0
10689;6183ccc7f691c71d402c4a78;Organizadores de conferencias y eventos;63.0
10690;6183cccbf691c71d402c4a7a;Asistentes de dirección y administrativos;161.0
10691;6183cccbf691c71d402c4a7a;Coordinadores;15.0
10692;6183cccbf691c71d402c4a7a;Empleados contables, administrativos y otros empleados de oficina;11.0
10693;6183cccdf691c71d402c4a7c;Asistentes de dirección y administrativos;28.0
10694;6183cccdf691c71d402c4a7c;Managers;31.0
10695;6183cccdf691c71d402c4a7c;Prácticas, becarios e internos;3.0
10696;6183ccd2f691c71d402c4a7e;Directores de departamentos administrativos;242.0
10697;6183ccd2f691c71d402c4a7e;Empleados contables, administrativos y otros empleados de oficina;16.0
10698;6183ccd2f691c71d402c4a7e;Emprendedores;50.0
10699;6183ccd2f691c71d402c4a7e;Fotógrafos;114.0
10700;6183ccd2f691c71d402c4a7e;Técnicos de recursos humanos;67.0
10701;6183ccd8f691c71d402c4a82;Directores generales y presidentes ejecutivos;187.0
10702;6183cce1f691c71d402c4a8a;Analistas de gestión y organización;18.0
10703;6183ccebf691c71d402c4a90;Project Managers;149.0
10704;6183ccebf691c71d402c4a90;Prácticas, becarios e internos;3.0
10705;6183cceff691c71d402c4a92;Directores de departamentos administrativos;54.0
10706;6183cceff691c71d402c4a92;Farmacéuticos;112.0
10707;6183cd02f691c71d402c4aa0;Agentes y representantes comerciales;23.0
10708;6183cd02f691c71d402c4aa0;Asistentes de dirección y administrativos;23.0
10709;6183cd02f691c71d402c4aa0;Consultores y coaching;81.0
10710;6183cd02f691c71d402c4aa0;Directores generales y presidentes ejecutivos;146.0
10711;6183cd05f691c71d402c4aa4;Organizadores de conferencias y eventos;59.0
10712;6183cd05f691c71d402c4aa4;Profesionales de la publicidad y la comercialización;47.0
10713;6183cd05f691c71d402c4aa4;Voluntarios;59.0
10714;6183cd0ef691c71d402c4aaa;Emprendedores;175.0
10715;6183cd11f691c71d402c4aac;Asistentes de dirección y administrativos;92.0
10716;6183cd14f691c71d402c4aae;Emprendedores;130.0
10717;6183cd14f691c71d402c4aae;Profesores;167.0
10718;6183cd2df691c71d402c4ac6;Directores de departamentos de contabilidad;17.0
10719;6183cd33f691c71d402c4ac8;Directores generales y presidentes ejecutivos;206.0
